date,city,timezone,electricity_demand_mw
2021-08-12,Chicago,Mountain,342900
2021-08-12,Chicago,Pacific,340499
2021-08-11,Boston,Arizona,91909
2021-08-11,Boston,Central,90739
2021-08-11,Boston,Eastern,90040
2021-08-11,Boston,Mountain,91354
2021-08-11,Boston,Pacific,91909
2021-08-11,Chicago,Arizona,354285
2021-08-11,Chicago,Central,349819
2021-08-11,Chicago,Eastern,347617
2021-08-11,Chicago,Mountain,352095
2021-08-11,Chicago,Pacific,354285
2021-08-10,Boston,Arizona,71258
2021-08-10,Boston,Central,70755
2021-08-10,Boston,Eastern,70528
2021-08-10,Boston,Mountain,71001
2021-08-10,Boston,Pacific,71258
2021-08-10,Chicago,Arizona,366976
2021-08-10,Chicago,Central,367277
2021-08-10,Chicago,Eastern,367403
2021-08-10,Chicago,Mountain,367094
2021-08-10,Chicago,Pacific,366976
2021-08-09,Boston,Arizona,72263
2021-08-09,Boston,Central,72660
2021-08-09,Boston,Eastern,72847
2021-08-09,Boston,Mountain,72462
2021-08-09,Boston,Pacific,72263
2021-08-09,Chicago,Arizona,317797
2021-08-09,Chicago,Central,316165
2021-08-09,Chicago,Eastern,315291
2021-08-09,Chicago,Mountain,317035
2021-08-09,Chicago,Pacific,317797
2021-08-08,Boston,Arizona,71696
2021-08-08,Boston,Central,71929
2021-08-08,Boston,Eastern,72112
2021-08-08,Boston,Mountain,71793
2021-08-08,Boston,Pacific,71696
2021-08-08,Chicago,Arizona,326854
2021-08-08,Chicago,Central,329801
2021-08-08,Chicago,Eastern,331298
2021-08-08,Chicago,Mountain,328275
2021-08-08,Chicago,Pacific,326854
2021-08-07,Boston,Arizona,75645
2021-08-07,Boston,Central,75397
2021-08-07,Boston,Eastern,75281
2021-08-07,Boston,Mountain,75517
2021-08-07,Boston,Pacific,75645
2021-08-07,Chicago,Arizona,321865
2021-08-07,Chicago,Central,318240
2021-08-07,Chicago,Eastern,316442
2021-08-07,Chicago,Mountain,320077
2021-08-07,Chicago,Pacific,321865
2021-08-06,Boston,Arizona,74640
2021-08-06,Boston,Central,73974
2021-08-06,Boston,Eastern,73565
2021-08-06,Boston,Mountain,74330
2021-08-06,Boston,Pacific,74640
2021-08-06,Chicago,Arizona,316247
2021-08-06,Chicago,Central,317512
2021-08-06,Chicago,Eastern,318134
2021-08-06,Chicago,Mountain,316857
2021-08-06,Chicago,Pacific,316247
2021-08-05,Boston,Arizona,64658
2021-08-05,Boston,Central,64695
2021-08-05,Boston,Eastern,64698
2021-08-05,Boston,Mountain,64685
2021-08-05,Boston,Pacific,64658
2021-08-05,Chicago,Arizona,316934
2021-08-05,Chicago,Central,315196
2021-08-05,Chicago,Eastern,314417
2021-08-05,Chicago,Mountain,316059
2021-08-05,Chicago,Pacific,316934
2021-08-04,Boston,Arizona,67022
2021-08-04,Boston,Central,67134
2021-08-04,Boston,Eastern,67215
2021-08-04,Boston,Mountain,67070
2021-08-04,Boston,Pacific,67022
2021-08-04,Chicago,Arizona,300507
2021-08-04,Chicago,Central,299626
2021-08-04,Chicago,Eastern,299123
2021-08-04,Chicago,Mountain,300102
2021-08-04,Chicago,Pacific,300507
2021-08-03,Boston,Arizona,66298
2021-08-03,Boston,Central,66143
2021-08-03,Boston,Eastern,66083
2021-08-03,Boston,Mountain,66211
2021-08-03,Boston,Pacific,66298
2021-08-03,Chicago,Arizona,287147
2021-08-03,Chicago,Central,286058
2021-08-03,Chicago,Eastern,285266
2021-08-03,Chicago,Mountain,286667
2021-08-03,Chicago,Pacific,287147
2021-08-02,Boston,Arizona,67354
2021-08-02,Boston,Central,67320
2021-08-02,Boston,Eastern,67262
2021-08-02,Boston,Mountain,67353
2021-08-02,Boston,Pacific,67354
2021-08-02,Chicago,Arizona,268250
2021-08-02,Chicago,Central,267466
2021-08-02,Chicago,Eastern,266949
2021-08-02,Chicago,Mountain,267867
2021-08-02,Chicago,Pacific,268250
2021-08-01,Boston,Arizona,57519
2021-08-01,Boston,Central,57164
2021-08-01,Boston,Eastern,56991
2021-08-01,Boston,Mountain,57337
2021-08-01,Boston,Pacific,57519
2021-08-01,Chicago,Arizona,250494
2021-08-01,Chicago,Central,252413
2021-08-01,Chicago,Eastern,253541
2021-08-01,Chicago,Mountain,251398
2021-08-01,Chicago,Pacific,250494
2021-07-31,Boston,Arizona,55115
2021-07-31,Boston,Central,55194
2021-07-31,Boston,Eastern,55268
2021-07-31,Boston,Mountain,55143
2021-07-31,Boston,Pacific,55115
2021-07-31,Chicago,Arizona,263243
2021-07-31,Chicago,Central,262044
2021-07-31,Chicago,Eastern,261367
2021-07-31,Chicago,Mountain,262685
2021-07-31,Chicago,Pacific,263243
2021-07-30,Boston,Arizona,66072
2021-07-30,Boston,Central,66586
2021-07-30,Boston,Eastern,66822
2021-07-30,Boston,Mountain,66329
2021-07-30,Boston,Pacific,66072
2021-07-30,Chicago,Arizona,275856
2021-07-30,Chicago,Central,279256
2021-07-30,Chicago,Eastern,281378
2021-07-30,Chicago,Mountain,277455
2021-07-30,Chicago,Pacific,275856
2021-07-29,Boston,Arizona,67554
2021-07-29,Boston,Central,67345
2021-07-29,Boston,Eastern,67222
2021-07-29,Boston,Mountain,67470
2021-07-29,Boston,Pacific,67554
2021-07-29,Chicago,Arizona,358186
2021-07-29,Chicago,Central,363824
2021-07-29,Chicago,Eastern,366582
2021-07-29,Chicago,Mountain,361019
2021-07-29,Chicago,Pacific,358186
2021-07-28,Boston,Arizona,67053
2021-07-28,Boston,Central,67616
2021-07-28,Boston,Eastern,67962
2021-07-28,Boston,Mountain,67308
2021-07-28,Boston,Pacific,67053
2021-07-28,Chicago,Arizona,378676
2021-07-28,Chicago,Central,375774
2021-07-28,Chicago,Eastern,374384
2021-07-28,Chicago,Mountain,377175
2021-07-28,Chicago,Pacific,378676
2021-07-27,Boston,Arizona,79215
2021-07-27,Boston,Central,79505
2021-07-27,Boston,Eastern,79686
2021-07-27,Boston,Mountain,79352
2021-07-27,Boston,Pacific,79215
2021-07-27,Chicago,Arizona,350610
2021-07-27,Chicago,Central,350342
2021-07-27,Chicago,Eastern,350451
2021-07-27,Chicago,Mountain,350409
2021-07-27,Chicago,Pacific,350610
2021-07-26,Boston,Arizona,80574
2021-07-26,Boston,Central,80153
2021-07-26,Boston,Eastern,79839
2021-07-26,Boston,Mountain,80392
2021-07-26,Boston,Pacific,80574
2021-07-26,Chicago,Arizona,356631
2021-07-26,Chicago,Central,354476
2021-07-26,Chicago,Eastern,353113
2021-07-26,Chicago,Mountain,355626
2021-07-26,Chicago,Pacific,356631
2021-07-25,Boston,Arizona,62949
2021-07-25,Boston,Central,62658
2021-07-25,Boston,Eastern,62532
2021-07-25,Boston,Mountain,62799
2021-07-25,Boston,Pacific,62949
2021-07-25,Chicago,Arizona,321607
2021-07-25,Chicago,Central,323146
2021-07-25,Chicago,Eastern,324120
2021-07-25,Chicago,Mountain,322309
2021-07-25,Chicago,Pacific,321607
2021-07-24,Boston,Arizona,61990
2021-07-24,Boston,Central,61900
2021-07-24,Boston,Eastern,61884
2021-07-24,Boston,Mountain,61932
2021-07-24,Boston,Pacific,61990
2021-07-24,Chicago,Arizona,347577
2021-07-24,Chicago,Central,348366
2021-07-24,Chicago,Eastern,348632
2021-07-24,Chicago,Mountain,348060
2021-07-24,Chicago,Pacific,347577
2021-07-23,Boston,Arizona,67931
2021-07-23,Boston,Central,68169
2021-07-23,Boston,Eastern,68294
2021-07-23,Boston,Mountain,68051
2021-07-23,Boston,Pacific,67931
2021-07-23,Chicago,Arizona,354338
2021-07-23,Chicago,Central,353335
2021-07-23,Chicago,Eastern,352747
2021-07-23,Chicago,Mountain,353836
2021-07-23,Chicago,Pacific,354338
2021-07-22,Boston,Arizona,69009
2021-07-22,Boston,Central,68931
2021-07-22,Boston,Eastern,68907
2021-07-22,Boston,Mountain,68970
2021-07-22,Boston,Pacific,69009
2021-07-22,Chicago,Arizona,316716
2021-07-22,Chicago,Central,312342
2021-07-22,Chicago,Eastern,309931
2021-07-22,Chicago,Mountain,314619
2021-07-22,Chicago,Pacific,316716
2021-07-21,Boston,Arizona,74825
2021-07-21,Boston,Central,75409
2021-07-21,Boston,Eastern,75857
2021-07-21,Boston,Mountain,75094
2021-07-21,Boston,Pacific,74825
2021-07-21,Chicago,Arizona,280219
2021-07-21,Chicago,Central,281715
2021-07-21,Chicago,Eastern,282780
2021-07-21,Chicago,Mountain,280870
2021-07-21,Chicago,Pacific,280219
2021-07-20,Boston,Arizona,78339
2021-07-20,Boston,Central,77797
2021-07-20,Boston,Eastern,77336
2021-07-20,Boston,Mountain,78096
2021-07-20,Boston,Pacific,78339
2021-07-20,Chicago,Arizona,320497
2021-07-20,Chicago,Central,320292
2021-07-20,Chicago,Eastern,320058
2021-07-20,Chicago,Mountain,320421
2021-07-20,Chicago,Pacific,320497
2021-07-19,Boston,Arizona,67568
2021-07-19,Boston,Central,67420
2021-07-19,Boston,Eastern,67301
2021-07-19,Boston,Mountain,67511
2021-07-19,Boston,Pacific,67568
2021-07-19,Chicago,Arizona,309721
2021-07-19,Chicago,Central,308507
2021-07-19,Chicago,Eastern,307698
2021-07-19,Chicago,Mountain,309175
2021-07-19,Chicago,Pacific,309721
2021-07-18,Boston,Arizona,63373
2021-07-18,Boston,Central,63740
2021-07-18,Boston,Eastern,63950
2021-07-18,Boston,Mountain,63543
2021-07-18,Boston,Pacific,63373
2021-07-18,Chicago,Arizona,270333
2021-07-18,Chicago,Central,269701
2021-07-18,Chicago,Eastern,269323
2021-07-18,Chicago,Mountain,270008
2021-07-18,Chicago,Pacific,270333
2021-07-17,Boston,Arizona,71480
2021-07-17,Boston,Central,72321
2021-07-17,Boston,Eastern,72821
2021-07-17,Boston,Mountain,71880
2021-07-17,Boston,Pacific,71480
2021-07-17,Chicago,Arizona,263526
2021-07-17,Chicago,Central,263811
2021-07-17,Chicago,Eastern,263808
2021-07-17,Chicago,Mountain,263737
2021-07-17,Chicago,Pacific,263526
2021-07-16,Boston,Arizona,88289
2021-07-16,Boston,Central,88101
2021-07-16,Boston,Eastern,87996
2021-07-16,Boston,Mountain,88203
2021-07-16,Boston,Pacific,88289
2021-07-16,Chicago,Arizona,269628
2021-07-16,Chicago,Central,271063
2021-07-16,Chicago,Eastern,272089
2021-07-16,Chicago,Mountain,270249
2021-07-16,Chicago,Pacific,269628
2021-07-15,Boston,Arizona,80715
2021-07-15,Boston,Central,80239
2021-07-15,Boston,Eastern,80013
2021-07-15,Boston,Mountain,80468
2021-07-15,Boston,Pacific,80715
2021-07-15,Chicago,Arizona,300782
2021-07-15,Chicago,Central,303589
2021-07-15,Chicago,Eastern,305056
2021-07-15,Chicago,Mountain,302184
2021-07-15,Chicago,Pacific,300782
2021-07-14,Boston,Arizona,71481
2021-07-14,Boston,Central,70783
2021-07-14,Boston,Eastern,70327
2021-07-14,Boston,Mountain,71165
2021-07-14,Boston,Pacific,71481
2021-07-14,Chicago,Arizona,321411
2021-07-14,Chicago,Central,318981
2021-07-14,Chicago,Eastern,317784
2021-07-14,Chicago,Mountain,320206
2021-07-14,Chicago,Pacific,321411
2021-07-13,Boston,Arizona,63336
2021-07-13,Boston,Central,63244
2021-07-13,Boston,Eastern,63217
2021-07-13,Boston,Mountain,63284
2021-07-13,Boston,Pacific,63336
2021-07-13,Chicago,Arizona,291172
2021-07-13,Chicago,Central,289848
2021-07-13,Chicago,Eastern,288894
2021-07-13,Chicago,Mountain,290577
2021-07-13,Chicago,Pacific,291172
2021-07-12,Boston,Arizona,65326
2021-07-12,Boston,Central,65793
2021-07-12,Boston,Eastern,66035
2021-07-12,Boston,Mountain,65561
2021-07-12,Boston,Pacific,65326
2021-07-12,Chicago,Arizona,265741
2021-07-12,Chicago,Central,263695
2021-07-12,Chicago,Eastern,262413
2021-07-12,Chicago,Mountain,264811
2021-07-12,Chicago,Pacific,265741
2021-07-11,Boston,Arizona,62764
2021-07-11,Boston,Central,62221
2021-07-11,Boston,Eastern,61937
2021-07-11,Boston,Mountain,62487
2021-07-11,Boston,Pacific,62764
2021-07-11,Chicago,Arizona,223501
2021-07-11,Chicago,Central,224234
2021-07-11,Chicago,Eastern,224714
2021-07-11,Chicago,Mountain,223787
2021-07-11,Chicago,Pacific,223501
2021-07-10,Boston,Arizona,59198
2021-07-10,Boston,Central,59732
2021-07-10,Boston,Eastern,60001
2021-07-10,Boston,Mountain,59465
2021-07-10,Boston,Pacific,59198
2021-07-10,Chicago,Arizona,240051
2021-07-10,Chicago,Central,240041
2021-07-10,Chicago,Eastern,240260
2021-07-10,Chicago,Mountain,240050
2021-07-10,Chicago,Pacific,240051
2021-07-09,Boston,Arizona,65265
2021-07-09,Boston,Central,64794
2021-07-09,Boston,Eastern,64544
2021-07-09,Boston,Mountain,65040
2021-07-09,Boston,Pacific,65265
2021-07-09,Chicago,Arizona,258587
2021-07-09,Chicago,Central,258171
2021-07-09,Chicago,Eastern,257753
2021-07-09,Chicago,Mountain,258390
2021-07-09,Chicago,Pacific,258587
2021-07-08,Boston,Arizona,64283
2021-07-08,Boston,Central,65045
2021-07-08,Boston,Eastern,65568
2021-07-08,Boston,Mountain,64627
2021-07-08,Boston,Pacific,64283
2021-07-08,Chicago,Arizona,259809
2021-07-08,Chicago,Central,263536
2021-07-08,Chicago,Eastern,265858
2021-07-08,Chicago,Mountain,261553
2021-07-08,Chicago,Pacific,259809
2021-07-07,Boston,Arizona,82198
2021-07-07,Boston,Central,82240
2021-07-07,Boston,Eastern,82167
2021-07-07,Boston,Mountain,82245
2021-07-07,Boston,Pacific,82198
2021-07-07,Chicago,Arizona,346331
2021-07-07,Chicago,Central,350397
2021-07-07,Chicago,Eastern,352788
2021-07-07,Chicago,Mountain,348254
2021-07-07,Chicago,Pacific,346331
2021-07-06,Boston,Arizona,75236
2021-07-06,Boston,Central,74566
2021-07-06,Boston,Eastern,74169
2021-07-06,Boston,Mountain,74914
2021-07-06,Boston,Pacific,75236
2021-07-06,Chicago,Arizona,379447
2021-07-06,Chicago,Central,378603
2021-07-06,Chicago,Eastern,377952
2021-07-06,Chicago,Mountain,379080
2021-07-06,Chicago,Pacific,379447
2021-07-05,Boston,Arizona,55943
2021-07-05,Boston,Central,55324
2021-07-05,Boston,Eastern,55016
2021-07-05,Boston,Mountain,55634
2021-07-05,Boston,Pacific,55943
2021-07-05,Chicago,Arizona,337708
2021-07-05,Chicago,Central,336031
2021-07-05,Chicago,Eastern,335159
2021-07-05,Chicago,Mountain,336881
2021-07-05,Chicago,Pacific,337708
2021-07-04,Boston,Arizona,49865
2021-07-04,Boston,Central,49872
2021-07-04,Boston,Eastern,49859
2021-07-04,Boston,Mountain,49869
2021-07-04,Boston,Pacific,49865
2021-07-04,Chicago,Arizona,303636
2021-07-04,Chicago,Central,301447
2021-07-04,Chicago,Eastern,300243
2021-07-04,Chicago,Mountain,302545
2021-07-04,Chicago,Pacific,303636
2021-07-03,Boston,Arizona,51936
2021-07-03,Boston,Central,52075
2021-07-03,Boston,Eastern,52158
2021-07-03,Boston,Mountain,52001
2021-07-03,Boston,Pacific,51936
2021-07-03,Chicago,Arizona,266631
2021-07-03,Chicago,Central,263152
2021-07-03,Chicago,Eastern,261083
2021-07-03,Chicago,Mountain,265055
2021-07-03,Chicago,Pacific,266631
2021-07-02,Boston,Arizona,60995
2021-07-02,Boston,Central,62092
2021-07-02,Boston,Eastern,62695
2021-07-02,Boston,Mountain,61534
2021-07-02,Boston,Pacific,60995
2021-07-02,Chicago,Arizona,253069
2021-07-02,Chicago,Central,253753
2021-07-02,Chicago,Eastern,254089
2021-07-02,Chicago,Mountain,253377
2021-07-02,Chicago,Pacific,253069
2021-07-01,Boston,Arizona,80070
2021-07-01,Boston,Central,81124
2021-07-01,Boston,Eastern,81710
2021-07-01,Boston,Mountain,80581
2021-07-01,Boston,Pacific,80070
2021-07-01,Chicago,Arizona,284276
2021-07-01,Chicago,Central,287498
2021-07-01,Chicago,Eastern,289516
2021-07-01,Chicago,Mountain,285773
2021-07-01,Chicago,Pacific,284276
2021-06-30,Boston,Arizona,99132
2021-06-30,Boston,Central,99899
2021-06-30,Boston,Eastern,100328
2021-06-30,Boston,Mountain,99501
2021-06-30,Boston,Pacific,99132
2021-06-30,Chicago,Arizona,318372
2021-06-30,Chicago,Central,319704
2021-06-30,Chicago,Eastern,320357
2021-06-30,Chicago,Mountain,319064
2021-06-30,Chicago,Pacific,318372
2021-06-29,Boston,Arizona,103995
2021-06-29,Boston,Central,104016
2021-06-29,Boston,Eastern,104037
2021-06-29,Boston,Mountain,104002
2021-06-29,Boston,Pacific,103995
2021-06-29,Chicago,Arizona,323611
2021-06-29,Chicago,Central,322393
2021-06-29,Chicago,Eastern,321654
2021-06-29,Chicago,Mountain,323010
2021-06-29,Chicago,Pacific,323611
2021-06-28,Boston,Arizona,99389
2021-06-28,Boston,Central,98406
2021-06-28,Boston,Eastern,97866
2021-06-28,Boston,Mountain,98923
2021-06-28,Boston,Pacific,99389
2021-06-28,Chicago,Arizona,298601
2021-06-28,Chicago,Central,297309
2021-06-28,Chicago,Eastern,296562
2021-06-28,Chicago,Mountain,298029
2021-06-28,Chicago,Pacific,298601
2021-06-27,Boston,Arizona,80373
2021-06-27,Boston,Central,79796
2021-06-27,Boston,Eastern,79452
2021-06-27,Boston,Mountain,80085
2021-06-27,Boston,Pacific,80373
2021-06-27,Chicago,Arizona,287118
2021-06-27,Chicago,Central,288213
2021-06-27,Chicago,Eastern,288695
2021-06-27,Chicago,Mountain,287621
2021-06-27,Chicago,Pacific,287118
2021-06-26,Boston,Arizona,69627
2021-06-26,Boston,Central,68625
2021-06-26,Boston,Eastern,68095
2021-06-26,Boston,Mountain,69140
2021-06-26,Boston,Pacific,69627
2021-06-26,Chicago,Arizona,281752
2021-06-26,Chicago,Central,281617
2021-06-26,Chicago,Eastern,281599
2021-06-26,Chicago,Mountain,281729
2021-06-26,Chicago,Pacific,281752
2021-06-25,Boston,Arizona,61771
2021-06-25,Boston,Central,61675
2021-06-25,Boston,Eastern,61612
2021-06-25,Boston,Mountain,61726
2021-06-25,Boston,Pacific,61771
2021-06-25,Chicago,Arizona,285947
2021-06-25,Chicago,Central,284720
2021-06-25,Chicago,Eastern,283966
2021-06-25,Chicago,Mountain,285359
2021-06-25,Chicago,Pacific,285947
2021-06-24,Boston,Arizona,61325
2021-06-24,Boston,Central,61204
2021-06-24,Boston,Eastern,61164
2021-06-24,Boston,Mountain,61257
2021-06-24,Boston,Pacific,61325
2021-06-24,Chicago,Arizona,265643
2021-06-24,Chicago,Central,264770
2021-06-24,Chicago,Eastern,264418
2021-06-24,Chicago,Mountain,265187
2021-06-24,Chicago,Pacific,265643
2021-06-23,Boston,Arizona,60663
2021-06-23,Boston,Central,60889
2021-06-23,Boston,Eastern,61048
2021-06-23,Boston,Mountain,60761
2021-06-23,Boston,Pacific,60663
2021-06-23,Chicago,Arizona,257022
2021-06-23,Chicago,Central,255972
2021-06-23,Chicago,Eastern,255301
2021-06-23,Chicago,Mountain,256511
2021-06-23,Chicago,Pacific,257022
2021-06-22,Boston,Arizona,76263
2021-06-22,Boston,Central,77607
2021-06-22,Boston,Eastern,78310
2021-06-22,Boston,Mountain,76928
2021-06-22,Boston,Pacific,76263
2021-06-22,Chicago,Arizona,243848
2021-06-22,Chicago,Central,243012
2021-06-22,Chicago,Eastern,242559
2021-06-22,Chicago,Mountain,243435
2021-06-22,Chicago,Pacific,243848
2021-06-21,Boston,Arizona,87115
2021-06-21,Boston,Central,86897
2021-06-21,Boston,Eastern,86758
2021-06-21,Boston,Mountain,87013
2021-06-21,Boston,Pacific,87115
2021-06-21,Chicago,Arizona,258859
2021-06-21,Chicago,Central,261892
2021-06-21,Chicago,Eastern,263817
2021-06-21,Chicago,Mountain,260295
2021-06-21,Chicago,Pacific,258859
2021-06-20,Boston,Arizona,73391
2021-06-20,Boston,Central,72953
2021-06-20,Boston,Eastern,72744
2021-06-20,Boston,Mountain,73176
2021-06-20,Boston,Pacific,73391
2021-06-20,Chicago,Arizona,269634
2021-06-20,Chicago,Central,269846
2021-06-20,Chicago,Eastern,270027
2021-06-20,Chicago,Mountain,269695
2021-06-20,Chicago,Pacific,269634
2021-06-19,Boston,Arizona,69777
2021-06-19,Boston,Central,69367
2021-06-19,Boston,Eastern,69117
2021-06-19,Boston,Mountain,69583
2021-06-19,Boston,Pacific,69777
2021-06-19,Chicago,Arizona,312542
2021-06-19,Chicago,Central,314684
2021-06-19,Chicago,Eastern,315956
2021-06-19,Chicago,Mountain,313594
2021-06-19,Chicago,Pacific,312542
2021-06-18,Boston,Arizona,64716
2021-06-18,Boston,Central,64226
2021-06-18,Boston,Eastern,63979
2021-06-18,Boston,Mountain,64470
2021-06-18,Boston,Pacific,64716
2021-06-18,Chicago,Arizona,342413
2021-06-18,Chicago,Central,344087
2021-06-18,Chicago,Eastern,344698
2021-06-18,Chicago,Mountain,343234
2021-06-18,Chicago,Pacific,342413
2021-06-17,Boston,Arizona,60893
2021-06-17,Boston,Central,60810
2021-06-17,Boston,Eastern,60759
2021-06-17,Boston,Mountain,60852
2021-06-17,Boston,Pacific,60893
2021-06-17,Chicago,Arizona,303927
2021-06-17,Chicago,Central,297523
2021-06-17,Chicago,Eastern,294056
2021-06-17,Chicago,Mountain,300853
2021-06-17,Chicago,Pacific,303927
2021-06-16,Boston,Arizona,60789
2021-06-16,Boston,Central,61109
2021-06-16,Boston,Eastern,61275
2021-06-16,Boston,Mountain,60945
2021-06-16,Boston,Pacific,60789
2021-06-16,Chicago,Arizona,262849
2021-06-16,Chicago,Central,263066
2021-06-16,Chicago,Eastern,263116
2021-06-16,Chicago,Mountain,262963
2021-06-16,Chicago,Pacific,262849
2021-06-15,Boston,Arizona,65809
2021-06-15,Boston,Central,65731
2021-06-15,Boston,Eastern,65657
2021-06-15,Boston,Mountain,65787
2021-06-15,Boston,Pacific,65809
2021-06-15,Chicago,Arizona,276207
2021-06-15,Chicago,Central,277362
2021-06-15,Chicago,Eastern,278149
2021-06-15,Chicago,Mountain,276743
2021-06-15,Chicago,Pacific,276207
2021-06-14,Boston,Arizona,62557
2021-06-14,Boston,Central,62606
2021-06-14,Boston,Eastern,62685
2021-06-14,Boston,Mountain,62565
2021-06-14,Boston,Pacific,62557
2021-06-14,Chicago,Arizona,296143
2021-06-14,Chicago,Central,297441
2021-06-14,Chicago,Eastern,298093
2021-06-14,Chicago,Mountain,296780
2021-06-14,Chicago,Pacific,296143
2021-06-13,Boston,Arizona,60399
2021-06-13,Boston,Central,60196
2021-06-13,Boston,Eastern,60058
2021-06-13,Boston,Mountain,60303
2021-06-13,Boston,Pacific,60399
2021-06-13,Chicago,Arizona,293803
2021-06-13,Chicago,Central,295112
2021-06-13,Chicago,Eastern,295993
2021-06-13,Chicago,Mountain,294366
2021-06-13,Chicago,Pacific,293803
2021-06-12,Boston,Arizona,55427
2021-06-12,Boston,Central,55370
2021-06-12,Boston,Eastern,55321
2021-06-12,Boston,Mountain,55406
2021-06-12,Boston,Pacific,55427
2021-06-12,Chicago,Arizona,324326
2021-06-12,Chicago,Central,326720
2021-06-12,Chicago,Eastern,327976
2021-06-12,Chicago,Mountain,325489
2021-06-12,Chicago,Pacific,324326
2021-06-11,Boston,Arizona,57950
2021-06-11,Boston,Central,57927
2021-06-11,Boston,Eastern,57938
2021-06-11,Boston,Mountain,57932
2021-06-11,Boston,Pacific,57950
2021-06-11,Chicago,Arizona,358792
2021-06-11,Chicago,Central,358151
2021-06-11,Chicago,Eastern,357901
2021-06-11,Chicago,Mountain,358498
2021-06-11,Chicago,Pacific,358792
2021-06-10,Boston,Arizona,64433
2021-06-10,Boston,Central,65589
